"","HOME","ROAD","GAME.DATE","SPREAD","H.PTS","R.PTS","Diff","sprError","VegDiffPred","VegHPred","VegRPred","PredDifflm01","PredDifflm02","PredHlm01","PredHlm02","PredRlm01","PredRlm02","dpcalm","Hpcalm","Rpcalm","PredDiffRF","PredHRF","PredRRF","PredDiffXGB","PredHXGB","PredRXGB","PredDiffglm","PredHglm","PredRglm"
"4142","BOS","HOU",2015-01-30,7,87,93,6,-1,6.95470768363264,100.950973778558,107.977626877689,1.1621703869586,1.05223748441984,102.130325286213,102.236554529613,103.483306151491,103.732827525164,1.32214096048063,103.076436493068,104.628549272206,1.0774387755102,101.552782312925,104.474901360544,4.24391794204712,103.047920227051,104.543617248535,-0.315792432251716,103.027864544033,103.023692520987
"4143","MIN","MIA",2015-02-04,-2,102,101,-1,1,-1.7709709855482,95.5485211159281,93.8474520631087,2.95907971532479,2.90059942043194,95.8336894834316,96.1783069264446,97.6629328859705,97.6569257211238,1.69201975466292,95.5411790715218,96.3576684056113,2.1995306122449,95.0545170068027,95.5337857142857,4.11739253997803,97.2351455688477,96.0238952636719,1.49245706204219,96.8873905922242,97.9720933029186
"4146","CLE","LAL",2015-02-08,-14,120,105,-15,-1,-13.4052092111227,105.862294380949,92.3857098409107,-10.8524297178896,-10.8700268643745,105.925337011153,106.122965496449,96.7043095184923,96.6329575335607,-9.68830251951482,106.389256571216,96.818817651374,-9.78789795918367,105.907367346939,96.640462585034,-7.44074583053589,105.53392791748,98.6603012084961,-7.71041200600401,105.135323684892,97.8224291629133
"4150","IND","MIL",2015-03-12,-7,109,103,-6,1,-6.61857024620423,97.758615387004,91.1675913224123,-2.40960194986382,-3.03338467281223,97.6618651784444,98.0481113604543,93.163761501952,93.2188798588683,-2.60757436644916,97.9712533917517,93.0122189721078,-2.01156802721089,100.282741496599,87.6570714285715,-2.26181721687317,98.7958755493164,80.9454879760742,-1.75639535278353,99.2417656760228,95.041753791958
"4156","CHI","ATL",2015-04-15,-5,91,85,-6,-1,-4.67953054194182,101.442105838797,96.7709365075047,-0.459436773445128,0.0412586657315303,99.9836194375773,100.429864214645,98.489642250763,98.1826417823673,-0.447431192827231,100.618345196231,98.8529804949474,0.413136054421768,98.9308027210884,99.6961054421768,-1.43700420856476,100.116729736328,95.3977813720703,-0.951084538059814,101.045401867118,99.5269243693418
"4160","CHA","CLE",2015-11-27,4,90,95,5,1,4.04614812723903,100.214275688199,104.323271322194,-0.348736951046256,-0.134269661739969,103.936404192794,104.011469259046,101.920391779643,101.561814866262,-0.0695822561263114,103.401616328112,102.253242921636,0.528891156462585,101.865074829932,102.904302721088,-1.47083282470703,104.608291625977,98.4523391723633,-0.332378808042495,104.478085161776,102.42860853824
"4161","POR","NOP",2015-12-14,-3,105,101,-4,-1,-2.74049083767941,107.090124531547,104.323271322194,-7.90293178131629,-7.73245712446989,107.836085992297,107.548219000598,99.519777988502,99.6253880464269,-7.04261121675743,107.602221347944,99.9040503686471,-6.94628911564626,109.206829931973,104.457959183673,-4.49015188217163,107.515190124512,102.316268920898,-5.85908793743741,106.731569353741,101.17075369497
"4176","MIN","UTA",2016-03-26,8,84,93,9,1,7.92422753576385,94.3206909653304,102.374281692597,1.424122929266,-1.08466865318458,100.567816200855,98.2749772359643,101.706507455511,103.020751817531,0.463835400932649,100.052142438058,101.493519648368,-2.82071768707483,99.4752789115645,102.72412585034,-2.65733790397644,99.8685302734375,102.964324951172,-1.95701878478106,101.745090901652,100.8255144559
"4177","MIN","PHX",2016-03-28,-6,121,116,-5,1,-5.64905039407303,112.492577194177,106.759508359191,-5.24713783355099,-4.50955856632966,106.646529223274,106.827530557863,104.249603519504,104.763578069045,-7.26774667798988,108.355955174565,103.933207937054,-6.91312925170068,110.041632653061,105.164153061224,-5.11350965499878,107.984848022461,102.990478515625,-6.33333067656616,107.093410858081,102.735533283918
"4181","SAS","DET",2016-11-11,-9,96,86,-10,-1,-8.55760995046664,101.687671868917,93.1165809520097,-5.64240356444645,-5.66358921749322,101.954297930056,101.937577675931,95.951247071282,97.1839593588113,-7.96702032043171,101.290646260303,95.4554037409209,-5.0882380952381,103.059972789116,96.9370476190476,-3.32123804092407,100.735557556152,95.4374618530273,-6.24308875919839,102.40384390625,97.746858145234
"4182","CHI","WAS",2016-11-12,-10,106,95,-11,-1,-9.52712980259785,104.634464230351,95.065570581607,-9.24976194440585,-9.15103386386436,108.275337394577,107.26169192008,101.119690493064,100.690393493046,-8.10084656847008,106.508022673669,100.681496798201,-8.82901700680273,108.641088435374,104.186040816327,-6.56814861297607,105.616050720215,102.993263244629,-7.10959832548428,106.048494895695,100.578132203862
"4187","PHI","MEM",2016-11-23,6,99,104,5,-1,5.98518783150144,95.3029550858086,101.399786877798,6.44986267640386,6.01858996872374,93.9148879208537,96.096646834438,101.732281315977,101.252983211317,6.05553991462584,93.9673903481964,102.204292301621,6.21668027210884,95.5907482993198,101.640340136054,8.40684223175049,100.076126098633,100.555587768555,1.82014774543209,98.0287751557705,101.652560104553
"4188","ORL","WAS",2016-11-25,2,91,94,3,1,2.10710842297662,98.4953134773627,100.668915766699,0.107910385070884,-0.334613963265054,99.3592273325446,97.7450897740913,99.2802029783197,98.7728116941918,1.03704092101873,98.2572985213331,99.3854779197338,-1.0048843537415,97.7633605442177,96.5253265306123,1.55821418762207,102.274238586426,100.405715942383,0.633760544536404,99.3949412719566,99.9594813847391
"4191","MIL","BKN",2016-12-03,-10,112,103,-9,1,-9.52712980259785,112.247011164057,102.617905396297,-10.9948743538268,-10.3335782533129,113.222633151655,112.838186517236,101.89816856391,102.83827457935,-11.5344679033151,114.385141141584,101.940750821736,-10.6315408163265,114.221571428571,103.676676870748,-7.77843618392944,113.801254272461,100.417251586914,-8.95716115745227,111.409919854562,102.262833375683
"4194","OKC","HOU",2016-12-09,2,99,102,3,1,2.10710842297662,111.264747043579,113.337348359082,-1.28456216889681,-1.70176570045631,113.206630641027,114.069775540291,112.284794472924,112.373255169836,0.00336158560308837,113.914777360942,111.988911329347,-1.52886054421769,112.023176870748,113.743513605442,4.44024848937988,113.730651855469,110.654006958008,-0.271609674551677,110.247701680347,108.58711824674
"4196","MEM","CLE",2016-12-14,-7,93,85,-8,-1,-6.61857024620423,98.4953134773627,91.8984624335113,6.47913170917908,7.05361673666979,99.2457132799385,97.5341206417318,104.813866432163,105.151051736345,4.50788622010682,100.209721120096,103.811019228786,4.4696462585034,98.7273469387755,103.202469387755,0.558825790882111,90.2607421875,105.234519958496,3.33281669833909,100.737216432577,103.70692787915
"4202","LAL","TOR",2017-01-01,8,114,123,9,1,7.92422753576385,105.12559629059,113.093724655383,8.08237111622793,9.34765918568604,105.222417957343,105.270404166993,111.313517687243,111.813149367026,7.06842409393037,105.540843689102,110.576573876346,8.12877210884353,109.158210884354,107.16087755102,5.82012176513672,109.400573730469,105.25651550293,5.23507443488517,105.008558360427,107.999881422671
"4205","PHX","UTA",2017-01-16,6,101,106,5,-1,5.98518783150144,99.7231436279604,105.785013544392,6.18229513473902,6.58883750204343,103.55057335327,103.448229903306,105.304661523549,104.760317942604,4.4295711684162,102.952026482711,104.692993118069,2.75550340136054,102.643163265306,102.971316326531,1.64414513111115,103.310272216797,99.6834869384766,3.87818762366699,102.126058499901,104.40901988615
"4212","UTA","CHA",2017-02-04,-8,105,98,-7,1,-7.58809009833544,102.915502019514,95.3091942853067,-6.92176590540772,-7.67355026542641,104.431517805951,104.172453690947,96.1134590574314,96.7192956237083,-6.43618192298542,104.310235747219,97.2725215268234,-6.7196768707483,103.093755102041,95.7754217687075,-4.62442684173584,100.603324890137,96.8872375488281,-5.24997117282461,105.045338592121,99.2656438141035
"4213","BOS","LAC",2017-02-05,-6,107,102,-5,1,-5.64905039407303,113.474841314655,107.73400317399,-0.364469207367456,0.383494299595588,113.737102103111,115.021903992398,110.187554515906,110.047557590024,-2.38521971457884,114.986279627975,108.845432820874,-2.80515986394558,113.746387755102,108.895017006803,-1.6732931137085,110.65111541748,107.952491760254,-1.78008958528707,112.338887975562,106.779621255538
"4218","BKN","MIL",2017-02-15,5,125,129,4,-1,5.01566797937023,106.844558501427,111.875606136884,6.71221324178923,8.21616557079308,107.857866535078,107.745894511579,112.565281216758,113.334655531818,6.30041376312099,107.712119245207,112.636328396106,8.0675306122449,107.540095238095,108.027272108844,5.20846796035767,111.792152404785,108.44295501709,3.60707164501619,107.084588959499,109.521567990177
"4223","DAL","BKN",2017-03-10,-10,105,96,-9,1,-9.52712980259785,111.019181013459,101.399786877798,-6.98512418983544,-5.81336913904191,111.372555923253,110.360468418277,102.449083572194,102.217395501197,-8.05924049412365,109.371843986996,101.097059142013,-8.41847619047619,107.587761904762,100.389268707483,-9.31212043762207,99.9981155395508,96.2953643798828,-6.64165042309435,108.582868254475,102.045321675221
"4225","GSW","MEM",2017-03-26,-11,106,94,-12,-1,-10.4966496547291,110.036916892981,99.4507972482011,-11.3398208223896,-11.4849364165789,110.617879226301,111.068741322976,100.83423344135,100.410492022763,-11.6048788854835,111.837840846384,100.609979700395,-14.1427210884354,114.093047619048,100.976904761905,-11.5939750671387,109.195304870605,105.835189819336,-9.7207307500831,110.507351161114,100.927028961657
"4228","MIN","POR",2017-04-03,-2,110,109,-1,1,-1.7709709855482,109.054652772503,107.24675576659,-2.99870795411291,-2.71340943736537,112.323526158547,112.200305767131,109.618650084356,109.141716941071,-2.92705429252021,111.327062342623,109.989209150323,-3.09798979591837,107.713047619048,108.938870748299,-2.43012475967407,108.587226867676,108.614288330078,-2.84726487012923,109.51329729298,107.930798178323
"4229","PHI","MIL",2017-04-08,7,82,90,8,1,6.95470768363264,101.442105838797,108.464874285089,1.67237570558804,1.69661739521116,105.056118342518,104.99086535803,105.382474166903,105.307648587071,1.43542212710237,105.878624977922,105.468797748036,2.87305782312925,106.184782312925,106.352258503401,5.5236988067627,109.808197021484,113.012413024902,0.870790439012606,105.281478798731,105.118250722569
"4237","UTA","IND",2013-12-04,8.5,86,95,9,0.5,8.40898746182945,89.16380433282,97.7454313223034,11.6492159127833,12.174044273841,87.6280197031811,90.9512053377139,99.4049534069669,98.5865687571345,11.973857048762,88.5396799430102,98.9205501937764,5.84202040816326,88.1073605442176,97.9050476190476,5.82012176513672,87.9599151611328,97.0728912353516,9.13579171396569,92.1891938587331,98.3264484234305
"4243","BKN","CLE",2014-01-04,-6.5,89,82,-7,-0.5,-6.13381032013863,99.4775775978408,93.3602046557093,-5.16830535566435,-5.44233979799284,98.8067544951271,98.4682236069351,95.7819602191402,96.1999018921146,-5.00751518053932,99.8150214490318,97.1350227149719,-4.79861224489795,97.8117619047619,97.1148265306123,-1.0527925491333,99.3625411987305,97.1240921020508,-4.52151661801962,100.098116013046,98.1583195714578
"4246","NOP","SAS",2014-01-13,6.5,95,101,6,-0.5,6.46994775756704,95.5485211159281,102.130657988897,5.98288291356966,5.54145616935612,99.6702078741088,99.9968922792388,103.99925573055,103.15205144691,5.76019978882303,99.1397163749698,104.09440307641,5.99672789115646,100.455421768707,104.115976190476,6.55085134506226,101.748199462891,102.002883911133,3.87800190518544,100.116654929479,103.464196315599
"4247","CHA","CHI",2014-01-25,1.5,87,89,2,0.5,1.62234849691101,90.6372005135373,92.3857098409107,0.807223249984647,1.09634018612875,91.7214026013099,92.9288261413226,94.7859352377116,94.8785615328126,0.365390237495666,92.3828389390279,94.5655815886778,1.1636768707483,91.7111564625851,93.108156462585,1.80506026744843,87.4569244384766,94.5778656005859,-0.694750336186621,95.5543991023957,95.8963064888554
"4248","MIL","PHX",2014-01-29,8.5,117,126,9,0.5,8.40898746182945,96.7763512665259,105.297766136993,10.144808584751,11.0547566154951,94.5582641272055,94.6817018525609,104.705070194038,105.302958069759,8.67059000330547,94.8589620606142,104.298342139551,10.6353299319728,93.3233129251701,102.643360544218,7.65765380859375,92.9193725585938,103.98649597168,5.4743531948526,96.7577053599402,102.942586765772
"4251","OKC","MIN",2014-02-05,-9.5,106,97,-9,0.5,-9.04236987653224,105.616728350829,96.527312803805,-6.52466953337092,-6.63143903497193,105.427505939522,106.295400847617,100.176827201441,99.524798328507,-6.91822048649707,105.928613506991,99.7981181718926,-5.99276870748299,107.38412244898,101.872027210884,-5.36160850524902,107.658172607422,100.989707946777,-6.03631880283641,104.99152523274,99.9225417113898
"4254","SAS","DET",2014-02-26,-10.5,120,110,-10,0.5,-10.0118897286635,110.52804895322,100.425292063,-9.33649447967869,-9.88702024648189,108.450363406643,108.635863907775,100.887700950366,101.29949683043,-9.77740152917307,107.557114785433,99.9810643792719,-9.86596258503402,107.687659863946,100.297612244898,-9.80625629425049,108.293144226074,98.9727783203125,-8.68981307732883,106.613852689721,99.4038184979897
"4257","UTA","ATL",2014-03-10,2.5,110,112,2,-0.5,2.59186834904222,99.7231436279604,102.374281692597,0.0467898491536991,-0.0948289043143485,100.467559707272,99.5623623313628,98.7793064372154,98.3769197808493,0.966029731421731,99.5899439691285,98.7991920922391,1.76980612244898,99.6240272108844,99.5081632653061,2.01917958259583,87.8414916992188,99.212516784668,0.813416934840413,100.692567157518,100.041794854801
"4259","MIA","MEM",2014-03-21,-4.5,91,86,-5,-0.5,-4.19477061587622,97.5130493568845,93.3602046557093,-5.800923963363,-5.42013005081341,99.2619903825511,99.7318232686793,94.5901612896905,95.8594145230312,-5.81820475440597,98.7650378876341,94.9926954625297,-2.25302380952381,98.3003265306122,95.3684523809524,-3.24170136451721,100.54150390625,93.712760925293,-5.4923620070237,100.920137619931,96.8695356780349
"4261","ORL","TOR",2014-03-30,4.5,93,98,5,0.5,4.53090805330463,95.3029550858086,99.9380446556004,3.17941060939753,3.49232028150669,97.7013540423064,97.8671981755101,100.279498245572,99.945497512251,3.1253463125157,98.0277850044821,100.802109439659,5.46613265306122,97.571156462585,101.859102040816,4.06357192993164,102.540878295898,102.95174407959,1.82938893475165,98.7693710810673,100.603130320465
"4266","LAC","POR",2014-11-08,-4.5,106,102,-4,0.5,-4.19477061587622,104.634464230351,100.425292063,5.13058760340757,4.54468950151147,96.2891699821296,95.9749686609899,104.388905745012,104.02889375015,4.49506485814072,97.7696513482962,102.047392824978,2.95284353741497,100.838285714286,102.350571428571,4.67347717285156,99.6431045532227,99.46240234375,5.2033854612577,99.4912891275443,101.483621863617
"4268","DET","PHX",2014-11-19,2.5,86,88,2,-0.5,2.59186834904222,100.950973778558,103.592400211095,2.77216188813955,2.29961849524486,97.9409352893678,97.5729901552677,99.8482862182513,99.3730401571983,2.62429387873921,98.3010398622022,100.382397174181,2.18904421768708,102.840054421769,97.0679829931973,-0.934003949165344,100.426086425781,96.4812164306641,0.213217118588822,100.62813464604,100.845380574644
"4269","GSW","UTA",2014-11-21,-12.5,101,88,-13,-0.5,-11.9509294329259,110.036916892981,97.989055026003,-10.560103718807,-12.9223494442948,109.4081214318,110.306755838375,98.6289282413854,97.8279400034553,-11.0767319377811,109.184884724658,97.3650979694683,-9.79662925170068,108.872482993197,93.5992857142857,-8.83296871185303,107.184875488281,93.1725234985352,-9.85954925361311,107.159788965522,98.6689244263735
"4271","DEN","CHI",2014-11-25,-4.5,114,109,-5,-0.5,-4.19477061587622,104.388898200232,100.1816683593,-0.522405565371734,-0.49708056414678,103.568374340553,103.694630642294,99.9759461971631,99.3328328335804,0.186023088288001,102.345369240555,99.5466151949658,2.99321428571429,101.063489795918,100.520207482993,-0.787463247776031,100.991355895996,94.5356597900391,0.00563630178454673,102.652964416831,100.365061117335
"4278","MIL","ATL",2014-12-27,4.5,85,90,5,0.5,4.53090805330463,99.9687096580799,104.566895025894,1.9033354374663,1.93992030057984,100.216627601156,100.212351732829,100.536722392179,99.3912432202618,0.844594471147105,101.0256937237,99.9589170323792,3.4466462585034,100.381870748299,100.295360544218,3.94536471366882,98.1526870727539,101.24462890625,0.438040471294408,101.726657673284,100.850935220146
"4279","ATL","CLE",2014-12-30,-8.5,109,101,-8,0.5,-8.07285002440104,106.353426441188,98.2326787297027,-3.4693954073159,-3.30359848946353,101.58106918228,101.777172721762,97.9751427380634,98.6396251583122,-3.66770749176474,100.936794163257,97.6810736903895,-6.50184013605442,102.532884353741,95.8287074829932,-6.72381210327148,105.209144592285,94.4924468994141,-4.30932430874252,101.713457179389,98.9293346785936
